Epoch: [6][2660/3789], lr: 0.00100	Time 3.325 (3.436)	Data 2.511 (2.642)	Loss 0.1385 (0.4766)	Prec@1 96.875 (82.968)	Prec@5 100.000 (98.419)
Epoch: [6][2680/3789], lr: 0.00100	Time 3.270 (3.435)	Data 2.486 (2.641)	Loss 0.4856 (0.4765)	Prec@1 90.625 (82.972)	Prec@5 100.000 (98.419)
Epoch: [6][2700/3789], lr: 0.00100	Time 3.365 (3.435)	Data 2.560 (2.641)	Loss 0.3494 (0.4762)	Prec@1 81.250 (82.976)	Prec@5 100.000 (98.424)
Epoch: [6][2720/3789], lr: 0.00100	Time 3.827 (3.435)	Data 3.045 (2.641)	Loss 0.8206 (0.4763)	Prec@1 75.000 (82.962)	Prec@5 96.875 (98.427)
Epoch: [6][2740/3789], lr: 0.00100	Time 3.250 (3.435)	Data 2.460 (2.641)	Loss 0.4557 (0.4763)	Prec@1 90.625 (82.967)	Prec@5 96.875 (98.426)
Epoch: [6][2760/3789], lr: 0.00100	Time 3.406 (3.435)	Data 2.596 (2.641)	Loss 0.4607 (0.4764)	Prec@1 81.250 (82.966)	Prec@5 100.000 (98.428)
Epoch: [6][2780/3789], lr: 0.00100	Time 3.194 (3.435)	Data 2.391 (2.641)	Loss 0.6107 (0.4764)	Prec@1 81.250 (82.968)	Prec@5 96.875 (98.432)
Epoch: [6][2800/3789], lr: 0.00100	Time 3.216 (3.435)	Data 2.403 (2.641)	Loss 0.3634 (0.4766)	Prec@1 90.625 (82.964)	Prec@5 96.875 (98.429)
Epoch: [6][2820/3789], lr: 0.00100	Time 3.958 (3.436)	Data 3.157 (2.642)	Loss 0.3474 (0.4768)	Prec@1 93.750 (82.963)	Prec@5 100.000 (98.429)
Epoch: [6][2840/3789], lr: 0.00100	Time 3.304 (3.436)	Data 2.539 (2.642)	Loss 0.3469 (0.4770)	Prec@1 84.375 (82.959)	Prec@5 100.000 (98.426)
Epoch: [6][2860/3789], lr: 0.00100	Time 3.394 (3.436)	Data 2.567 (2.642)	Loss 0.4487 (0.4767)	Prec@1 84.375 (82.958)	Prec@5 100.000 (98.434)
Epoch: [6][2880/3789], lr: 0.00100	Time 3.856 (3.436)	Data 3.052 (2.642)	Loss 0.3195 (0.4763)	Prec@1 87.500 (82.976)	Prec@5 96.875 (98.434)
Epoch: [6][2900/3789], lr: 0.00100	Time 3.481 (3.436)	Data 2.677 (2.641)	Loss 0.3860 (0.4758)	Prec@1 87.500 (83.003)	Prec@5 100.000 (98.437)
Epoch: [6][2920/3789], lr: 0.00100	Time 3.797 (3.436)	Data 3.006 (2.642)	Loss 0.4380 (0.4758)	Prec@1 81.250 (83.007)	Prec@5 100.000 (98.437)
Epoch: [6][2940/3789], lr: 0.00100	Time 2.810 (3.435)	Data 2.007 (2.641)	Loss 0.4539 (0.4758)	Prec@1 84.375 (83.010)	Prec@5 100.000 (98.438)
Epoch: [6][2960/3789], lr: 0.00100	Time 4.155 (3.435)	Data 3.364 (2.641)	Loss 0.5524 (0.4755)	Prec@1 87.500 (83.015)	Prec@5 96.875 (98.442)
Epoch: [6][2980/3789], lr: 0.00100	Time 3.225 (3.435)	Data 2.440 (2.641)	Loss 0.4096 (0.4751)	Prec@1 90.625 (83.028)	Prec@5 100.000 (98.441)
Epoch: [6][3000/3789], lr: 0.00100	Time 3.708 (3.435)	Data 2.914 (2.641)	Loss 0.6393 (0.4753)	Prec@1 78.125 (83.024)	Prec@5 100.000 (98.438)
Epoch: [6][3020/3789], lr: 0.00100	Time 3.414 (3.435)	Data 2.603 (2.641)	Loss 0.7700 (0.4752)	Prec@1 65.625 (83.030)	Prec@5 96.875 (98.436)
Epoch: [6][3040/3789], lr: 0.00100	Time 3.925 (3.435)	Data 3.138 (2.641)	Loss 0.2591 (0.4753)	Prec@1 96.875 (83.027)	Prec@5 100.000 (98.436)
Epoch: [6][3060/3789], lr: 0.00100	Time 3.024 (3.434)	Data 2.257 (2.640)	Loss 0.5176 (0.4751)	Prec@1 81.250 (83.037)	Prec@5 96.875 (98.436)
Epoch: [6][3080/3789], lr: 0.00100	Time 3.605 (3.434)	Data 2.793 (2.640)	Loss 0.8027 (0.4753)	Prec@1 75.000 (83.025)	Prec@5 93.750 (98.437)
Epoch: [6][3100/3789], lr: 0.00100	Time 3.609 (3.434)	Data 2.825 (2.640)	Loss 0.2588 (0.4752)	Prec@1 87.500 (83.025)	Prec@5 100.000 (98.440)
Epoch: [6][3120/3789], lr: 0.00100	Time 3.299 (3.434)	Data 2.530 (2.640)	Loss 0.5757 (0.4759)	Prec@1 78.125 (82.996)	Prec@5 100.000 (98.434)
Epoch: [6][3140/3789], lr: 0.00100	Time 3.864 (3.434)	Data 3.076 (2.640)	Loss 0.6516 (0.4757)	Prec@1 68.750 (82.995)	Prec@5 100.000 (98.438)
Epoch: [6][3160/3789], lr: 0.00100	Time 3.456 (3.435)	Data 2.637 (2.640)	Loss 0.3805 (0.4759)	Prec@1 84.375 (82.987)	Prec@5 100.000 (98.438)
Epoch: [6][3180/3789], lr: 0.00100	Time 3.918 (3.434)	Data 3.107 (2.640)	Loss 0.3518 (0.4763)	Prec@1 87.500 (82.973)	Prec@5 100.000 (98.433)
Epoch: [6][3200/3789], lr: 0.00100	Time 3.438 (3.434)	Data 2.664 (2.640)	Loss 0.2445 (0.4762)	Prec@1 93.750 (82.972)	Prec@5 100.000 (98.434)
Epoch: [6][3220/3789], lr: 0.00100	Time 3.627 (3.434)	Data 2.823 (2.639)	Loss 0.5073 (0.4765)	Prec@1 78.125 (82.954)	Prec@5 100.000 (98.437)
Epoch: [6][3240/3789], lr: 0.00100	Time 3.891 (3.434)	Data 3.082 (2.640)	Loss 0.2547 (0.4766)	Prec@1 93.750 (82.939)	Prec@5 100.000 (98.437)
Epoch: [6][3260/3789], lr: 0.00100	Time 3.227 (3.434)	Data 2.456 (2.640)	Loss 0.7033 (0.4761)	Prec@1 75.000 (82.955)	Prec@5 100.000 (98.436)
Epoch: [6][3280/3789], lr: 0.00100	Time 3.369 (3.434)	Data 2.588 (2.640)	Loss 0.5765 (0.4760)	Prec@1 75.000 (82.952)	Prec@5 100.000 (98.439)
Epoch: [6][3300/3789], lr: 0.00100	Time 3.515 (3.434)	Data 2.704 (2.640)	Loss 0.6324 (0.4760)	Prec@1 75.000 (82.960)	Prec@5 93.750 (98.440)
Epoch: [6][3320/3789], lr: 0.00100	Time 3.438 (3.434)	Data 2.633 (2.640)	Loss 0.4288 (0.4759)	Prec@1 87.500 (82.958)	Prec@5 100.000 (98.440)
Epoch: [6][3340/3789], lr: 0.00100	Time 3.529 (3.434)	Data 2.758 (2.640)	Loss 0.5164 (0.4758)	Prec@1 81.250 (82.967)	Prec@5 100.000 (98.433)
Epoch: [6][3360/3789], lr: 0.00100	Time 3.576 (3.435)	Data 2.742 (2.641)	Loss 0.4649 (0.4756)	Prec@1 84.375 (82.963)	Prec@5 100.000 (98.435)
Epoch: [6][3380/3789], lr: 0.00100	Time 3.536 (3.435)	Data 2.757 (2.641)	Loss 0.4859 (0.4756)	Prec@1 87.500 (82.962)	Prec@5 96.875 (98.435)
Epoch: [6][3400/3789], lr: 0.00100	Time 3.418 (3.436)	Data 2.612 (2.641)	Loss 0.2390 (0.4755)	Prec@1 87.500 (82.956)	Prec@5 100.000 (98.435)
Epoch: [6][3420/3789], lr: 0.00100	Time 3.264 (3.436)	Data 2.495 (2.642)	Loss 0.6554 (0.4757)	Prec@1 75.000 (82.944)	Prec@5 93.750 (98.431)
Epoch: [6][3440/3789], lr: 0.00100	Time 2.879 (3.436)	Data 2.098 (2.641)	Loss 0.9092 (0.4756)	Prec@1 68.750 (82.950)	Prec@5 96.875 (98.430)
Epoch: [6][3460/3789], lr: 0.00100	Time 3.104 (3.436)	Data 2.286 (2.642)	Loss 0.4731 (0.4755)	Prec@1 87.500 (82.955)	Prec@5 96.875 (98.428)
Epoch: [6][3480/3789], lr: 0.00100	Time 3.515 (3.436)	Data 2.696 (2.642)	Loss 0.4491 (0.4752)	Prec@1 84.375 (82.969)	Prec@5 96.875 (98.431)
Epoch: [6][3500/3789], lr: 0.00100	Time 3.446 (3.436)	Data 2.643 (2.642)	Loss 0.5397 (0.4753)	Prec@1 81.250 (82.973)	Prec@5 93.750 (98.428)
Epoch: [6][3520/3789], lr: 0.00100	Time 3.643 (3.437)	Data 2.852 (2.642)	Loss 0.5343 (0.4751)	Prec@1 81.250 (82.984)	Prec@5 96.875 (98.429)
Epoch: [6][3540/3789], lr: 0.00100	Time 3.642 (3.436)	Data 2.835 (2.642)	Loss 0.4033 (0.4750)	Prec@1 81.250 (82.979)	Prec@5 100.000 (98.432)
Epoch: [6][3560/3789], lr: 0.00100	Time 3.559 (3.436)	Data 2.766 (2.642)	Loss 0.4039 (0.4753)	Prec@1 87.500 (82.972)	Prec@5 100.000 (98.434)
Epoch: [6][3580/3789], lr: 0.00100	Time 3.291 (3.437)	Data 2.458 (2.642)	Loss 0.3058 (0.4752)	Prec@1 90.625 (82.975)	Prec@5 100.000 (98.438)
Epoch: [6][3600/3789], lr: 0.00100	Time 3.828 (3.437)	Data 2.935 (2.642)	Loss 0.3852 (0.4757)	Prec@1 81.250 (82.958)	Prec@5 100.000 (98.435)
Epoch: [6][3620/3789], lr: 0.00100	Time 3.181 (3.438)	Data 2.374 (2.644)	Loss 0.6591 (0.4760)	Prec@1 78.125 (82.953)	Prec@5 96.875 (98.434)
Epoch: [6][3640/3789], lr: 0.00100	Time 3.494 (3.437)	Data 2.725 (2.643)	Loss 0.2937 (0.4757)	Prec@1 90.625 (82.961)	Prec@5 100.000 (98.437)
Epoch: [6][3660/3789], lr: 0.00100	Time 3.063 (3.437)	Data 2.277 (2.643)	Loss 0.2221 (0.4758)	Prec@1 87.500 (82.957)	Prec@5 100.000 (98.435)
Epoch: [6][3680/3789], lr: 0.00100	Time 3.778 (3.438)	Data 2.987 (2.644)	Loss 0.3180 (0.4760)	Prec@1 90.625 (82.959)	Prec@5 100.000 (98.435)
Epoch: [6][3700/3789], lr: 0.00100	Time 3.629 (3.438)	Data 2.842 (2.644)	Loss 0.4835 (0.4762)	Prec@1 81.250 (82.947)	Prec@5 100.000 (98.433)
Epoch: [6][3720/3789], lr: 0.00100	Time 2.896 (3.438)	Data 2.105 (2.644)	Loss 0.5129 (0.4761)	Prec@1 81.250 (82.950)	Prec@5 96.875 (98.434)
Epoch: [6][3740/3789], lr: 0.00100	Time 3.182 (3.438)	Data 2.380 (2.644)	Loss 0.3930 (0.4760)	Prec@1 84.375 (82.949)	Prec@5 96.875 (98.435)
Epoch: [6][3760/3789], lr: 0.00100	Time 3.541 (3.438)	Data 2.754 (2.644)	Loss 0.5745 (0.4762)	Prec@1 75.000 (82.943)	Prec@5 96.875 (98.433)
Epoch: [6][3780/3789], lr: 0.00100	Time 3.597 (3.438)	Data 2.813 (2.644)	Loss 0.6134 (0.4762)	Prec@1 81.250 (82.939)	Prec@5 96.875 (98.433)
Test: [0/302]	Time 2.111 (2.111)	Loss 0.5266 (0.5266)	Prec@1 75.000 (75.000)	Prec@5 96.875 (96.875)
Test: [20/302]	Time 2.316 (2.026)	Loss 0.0140 (0.7719)	Prec@1 100.000 (76.935)	Prec@5 100.000 (97.321)
Test: [40/302]	Time 1.789 (2.109)	Loss 1.0374 (0.8146)	Prec@1 53.125 (74.695)	Prec@5 96.875 (97.790)
Test: [60/302]	Time 2.095 (2.077)	Loss 0.3743 (0.8218)	Prec@1 84.375 (74.641)	Prec@5 100.000 (97.592)
Test: [80/302]	Time 1.863 (2.109)	Loss 0.6866 (0.8582)	Prec@1 75.000 (74.113)	Prec@5 96.875 (96.991)
Test: [100/302]	Time 1.770 (2.118)	Loss 1.0987 (0.8240)	Prec@1 56.250 (74.752)	Prec@5 96.875 (97.184)
Test: [120/302]	Time 1.761 (2.112)	Loss 2.0326 (0.8565)	Prec@1 46.875 (73.812)	Prec@5 96.875 (97.159)
Test: [140/302]	Time 2.368 (2.114)	Loss 0.4225 (0.8969)	Prec@1 84.375 (72.939)	Prec@5 96.875 (97.052)
Test: [160/302]	Time 2.157 (2.112)	Loss 0.0002 (0.8715)	Prec@1 100.000 (73.486)	Prec@5 100.000 (97.147)
Test: [180/302]	Time 1.759 (2.100)	Loss 1.1880 (0.8874)	Prec@1 62.500 (72.704)	Prec@5 93.750 (97.117)
Test: [200/302]	Time 1.698 (2.093)	Loss 0.9682 (0.8819)	Prec@1 71.875 (73.134)	Prec@5 93.750 (96.968)
Test: [220/302]	Time 2.081 (2.079)	Loss 0.5167 (0.9288)	Prec@1 81.250 (72.540)	Prec@5 100.000 (97.073)
Test: [240/302]	Time 2.196 (2.084)	Loss 5.1101 (0.9700)	Prec@1 0.000 (71.719)	Prec@5 100.000 (97.121)
Test: [260/302]	Time 1.703 (2.083)	Loss 0.9065 (0.9877)	Prec@1 78.125 (71.025)	Prec@5 96.875 (97.007)
Test: [280/302]	Time 1.983 (2.076)	Loss 0.0000 (0.9795)	Prec@1 100.000 (70.874)	Prec@5 100.000 (96.953)
Test: [300/302]	Time 2.219 (2.074)	Loss 0.9292 (0.9923)	Prec@1 71.875 (70.328)	Prec@5 100.000 (96.823)
Testing Results: Prec@1 70.245 Prec@5 96.819 Loss 0.99531
Best Prec@1: 70.245

Epoch: [7][0/3789], lr: 0.00100	Time 3.917 (3.917)	Data 3.135 (3.135)	Loss 0.5090 (0.5090)	Prec@1 78.125 (78.125)	Prec@5 100.000 (100.000)
Epoch: [7][20/3789], lr: 0.00100	Time 3.402 (3.466)	Data 2.616 (2.681)	Loss 0.3714 (0.4658)	Prec@1 84.375 (82.887)	Prec@5 100.000 (99.107)
Epoch: [7][40/3789], lr: 0.00100	Time 3.126 (3.400)	Data 2.361 (2.614)	Loss 0.3944 (0.4425)	Prec@1 81.250 (83.841)	Prec@5 100.000 (98.933)
Epoch: [7][60/3789], lr: 0.00100	Time 3.777 (3.385)	Data 2.957 (2.597)	Loss 0.2256 (0.4398)	Prec@1 93.750 (84.119)	Prec@5 100.000 (99.027)
Epoch: [7][80/3789], lr: 0.00100	Time 3.200 (3.381)	Data 2.394 (2.591)	Loss 0.5097 (0.4392)	Prec@1 78.125 (84.144)	Prec@5 100.000 (98.843)
Epoch: [7][100/3789], lr: 0.00100	Time 3.160 (3.365)	Data 2.378 (2.575)	Loss 0.6390 (0.4450)	Prec@1 78.125 (83.942)	Prec@5 100.000 (98.886)
Epoch: [7][120/3789], lr: 0.00100	Time 3.747 (3.375)	Data 2.941 (2.584)	Loss 0.6037 (0.4480)	Prec@1 78.125 (83.910)	Prec@5 100.000 (98.941)
Epoch: [7][140/3789], lr: 0.00100	Time 3.471 (3.389)	Data 2.691 (2.596)	Loss 0.4972 (0.4482)	Prec@1 81.250 (84.065)	Prec@5 100.000 (98.759)
Epoch: [7][160/3789], lr: 0.00100	Time 3.501 (3.393)	Data 2.721 (2.600)	Loss 0.2712 (0.4462)	Prec@1 93.750 (84.123)	Prec@5 100.000 (98.680)
Epoch: [7][180/3789], lr: 0.00100	Time 2.664 (3.381)	Data 1.901 (2.587)	Loss 0.6399 (0.4447)	Prec@1 78.125 (84.047)	Prec@5 100.000 (98.722)
Epoch: [7][200/3789], lr: 0.00100	Time 2.502 (3.375)	Data 1.708 (2.581)	Loss 0.6325 (0.4429)	Prec@1 81.250 (84.111)	Prec@5 100.000 (98.741)
Epoch: [7][220/3789], lr: 0.00100	Time 3.512 (3.364)	Data 2.703 (2.570)	Loss 0.5990 (0.4439)	Prec@1 87.500 (84.149)	Prec@5 96.875 (98.685)
Epoch: [7][240/3789], lr: 0.00100	Time 3.195 (3.353)	Data 2.384 (2.557)	Loss 0.4341 (0.4427)	Prec@1 81.250 (84.064)	Prec@5 100.000 (98.729)
Epoch: [7][260/3789], lr: 0.00100	Time 3.368 (3.340)	Data 2.560 (2.544)	Loss 0.4307 (0.4427)	Prec@1 81.250 (83.896)	Prec@5 100.000 (98.767)
Epoch: [7][280/3789], lr: 0.00100	Time 3.294 (3.339)	Data 2.519 (2.543)	Loss 0.4012 (0.4413)	Prec@1 87.500 (83.986)	Prec@5 96.875 (98.777)
Epoch: [7][300/3789], lr: 0.00100	Time 3.578 (3.343)	Data 2.786 (2.546)	Loss 0.4833 (0.4429)	Prec@1 78.125 (83.825)	Prec@5 96.875 (98.775)
Epoch: [7][320/3789], lr: 0.00100	Time 3.281 (3.346)	Data 2.488 (2.549)	Loss 0.5489 (0.4455)	Prec@1 81.250 (83.810)	Prec@5 96.875 (98.773)
Epoch: [7][340/3789], lr: 0.00100	Time 3.214 (3.348)	Data 2.391 (2.551)	Loss 0.6662 (0.4490)	Prec@1 75.000 (83.715)	Prec@5 96.875 (98.754)
Epoch: [7][360/3789], lr: 0.00100	Time 3.221 (3.346)	Data 2.434 (2.549)	Loss 0.4620 (0.4458)	Prec@1 84.375 (83.795)	Prec@5 96.875 (98.771)
Epoch: [7][380/3789], lr: 0.00100	Time 3.609 (3.350)	Data 2.803 (2.553)	Loss 0.5794 (0.4445)	Prec@1 71.875 (83.784)	Prec@5 96.875 (98.770)
Epoch: [7][400/3789], lr: 0.00100	Time 3.144 (3.349)	Data 2.344 (2.551)	Loss 0.4534 (0.4479)	Prec@1 84.375 (83.658)	Prec@5 96.875 (98.784)
Epoch: [7][420/3789], lr: 0.00100	Time 3.149 (3.351)	Data 2.336 (2.554)	Loss 0.3331 (0.4495)	Prec@1 90.625 (83.633)	Prec@5 100.000 (98.738)
Epoch: [7][440/3789], lr: 0.00100	Time 3.011 (3.351)	Data 2.209 (2.553)	Loss 0.6820 (0.4462)	Prec@1 81.250 (83.737)	Prec@5 96.875 (98.739)
Epoch: [7][460/3789], lr: 0.00100	Time 3.011 (3.348)	Data 2.207 (2.551)	Loss 0.3912 (0.4464)	Prec@1 84.375 (83.772)	Prec@5 100.000 (98.753)
Epoch: [7][480/3789], lr: 0.00100	Time 3.064 (3.343)	Data 2.267 (2.546)	Loss 0.3116 (0.4466)	Prec@1 93.750 (83.719)	Prec@5 100.000 (98.733)
Epoch: [7][500/3789], lr: 0.00100	Time 3.090 (3.338)	Data 2.317 (2.540)	Loss 0.4659 (0.4480)	Prec@1 87.500 (83.745)	Prec@5 96.875 (98.709)
Epoch: [7][520/3789], lr: 0.00100	Time 3.141 (3.342)	Data 2.349 (2.544)	Loss 0.4229 (0.4476)	Prec@1 87.500 (83.769)	Prec@5 96.875 (98.722)
Epoch: [7][540/3789], lr: 0.00100	Time 3.286 (3.339)	Data 2.512 (2.541)	Loss 0.3173 (0.4476)	Prec@1 90.625 (83.803)	Prec@5 100.000 (98.712)
Epoch: [7][560/3789], lr: 0.00100	Time 3.250 (3.339)	Data 2.454 (2.542)	Loss 0.6000 (0.4479)	Prec@1 78.125 (83.768)	Prec@5 96.875 (98.713)
Epoch: [7][580/3789], lr: 0.00100	Time 3.326 (3.344)	Data 2.512 (2.546)	Loss 0.3722 (0.4474)	Prec@1 84.375 (83.751)	Prec@5 100.000 (98.725)
Epoch: [7][600/3789], lr: 0.00100	Time 3.407 (3.347)	Data 2.623 (2.549)	Loss 0.5185 (0.4473)	Prec@1 75.000 (83.751)	Prec@5 96.875 (98.731)
Epoch: [7][620/3789], lr: 0.00100	Time 3.282 (3.346)	Data 2.485 (2.548)	Loss 0.3554 (0.4470)	Prec@1 84.375 (83.746)	Prec@5 100.000 (98.742)
Epoch: [7][640/3789], lr: 0.00100	Time 3.216 (3.348)	Data 2.433 (2.550)	Loss 0.4940 (0.4487)	Prec@1 81.250 (83.649)	Prec@5 100.000 (98.737)
Epoch: [7][660/3789], lr: 0.00100	Time 3.418 (3.352)	Data 2.632 (2.555)	Loss 0.5193 (0.4488)	Prec@1 81.250 (83.647)	Prec@5 96.875 (98.724)
Epoch: [7][680/3789], lr: 0.00100	Time 3.978 (3.355)	Data 3.172 (2.558)	Loss 0.5834 (0.4522)	Prec@1 78.125 (83.535)	Prec@5 96.875 (98.715)
Epoch: [7][700/3789], lr: 0.00100	Time 3.195 (3.355)	Data 2.373 (2.558)	Loss 0.2905 (0.4521)	Prec@1 90.625 (83.532)	Prec@5 100.000 (98.698)
Epoch: [7][720/3789], lr: 0.00100	Time 3.705 (3.361)	Data 2.840 (2.564)	Loss 0.5102 (0.4531)	Prec@1 78.125 (83.499)	Prec@5 100.000 (98.682)
Epoch: [7][740/3789], lr: 0.00100	Time 3.273 (3.362)	Data 2.497 (2.564)	Loss 0.3431 (0.4538)	Prec@1 81.250 (83.451)	Prec@5 100.000 (98.688)
Epoch: [7][760/3789], lr: 0.00100	Time 3.057 (3.363)	Data 2.291 (2.565)	Loss 0.4512 (0.4530)	Prec@1 81.250 (83.513)	Prec@5 96.875 (98.690)
Epoch: [7][780/3789], lr: 0.00100	Time 3.304 (3.360)	Data 2.491 (2.562)	Loss 0.3426 (0.4525)	Prec@1 84.375 (83.531)	Prec@5 100.000 (98.704)
Epoch: [7][800/3789], lr: 0.00100	Time 3.617 (3.362)	Data 2.807 (2.564)	Loss 0.1614 (0.4515)	Prec@1 96.875 (83.540)	Prec@5 100.000 (98.705)
Epoch: [7][820/3789], lr: 0.00100	Time 3.121 (3.360)	Data 2.334 (2.562)	Loss 0.5028 (0.4515)	Prec@1 75.000 (83.564)	Prec@5 100.000 (98.698)
Epoch: [7][840/3789], lr: 0.00100	Time 3.475 (3.361)	Data 2.683 (2.563)	Loss 0.1327 (0.4503)	Prec@1 93.750 (83.624)	Prec@5 100.000 (98.696)
Epoch: [7][860/3789], lr: 0.00100	Time 3.077 (3.361)	Data 2.277 (2.563)	Loss 0.4731 (0.4505)	Prec@1 87.500 (83.635)	Prec@5 96.875 (98.675)
Epoch: [7][880/3789], lr: 0.00100	Time 3.509 (3.362)	Data 2.726 (2.564)	Loss 0.5612 (0.4512)	Prec@1 84.375 (83.591)	Prec@5 96.875 (98.673)
Epoch: [7][900/3789], lr: 0.00100	Time 3.229 (3.363)	Data 2.433 (2.565)	Loss 0.5613 (0.4516)	Prec@1 81.250 (83.598)	Prec@5 96.875 (98.668)
Epoch: [7][920/3789], lr: 0.00100	Time 3.370 (3.362)	Data 2.595 (2.565)	Loss 0.4002 (0.4521)	Prec@1 84.375 (83.598)	Prec@5 100.000 (98.663)
Epoch: [7][940/3789], lr: 0.00100	Time 3.091 (3.363)	Data 2.319 (2.566)	Loss 0.7673 (0.4528)	Prec@1 68.750 (83.548)	Prec@5 100.000 (98.655)
Epoch: [7][960/3789], lr: 0.00100	Time 3.293 (3.364)	Data 2.533 (2.567)	Loss 0.3298 (0.4519)	Prec@1 90.625 (83.569)	Prec@5 96.875 (98.654)
Epoch: [7][980/3789], lr: 0.00100	Time 3.239 (3.365)	Data 2.474 (2.568)	Loss 0.8929 (0.4520)	Prec@1 75.000 (83.553)	Prec@5 90.625 (98.656)
Epoch: [7][1000/3789], lr: 0.00100	Time 3.354 (3.365)	Data 2.582 (2.568)	Loss 0.5206 (0.4525)	Prec@1 84.375 (83.520)	Prec@5 100.000 (98.645)
Epoch: [7][1020/3789], lr: 0.00100	Time 3.481 (3.364)	Data 2.686 (2.567)	Loss 0.6079 (0.4529)	Prec@1 81.250 (83.542)	Prec@5 93.750 (98.635)
Epoch: [7][1040/3789], lr: 0.00100	Time 3.184 (3.366)	Data 2.416 (2.568)	Loss 0.3857 (0.4527)	Prec@1 90.625 (83.513)	Prec@5 100.000 (98.640)
Epoch: [7][1060/3789], lr: 0.00100	Time 3.374 (3.368)	Data 2.614 (2.571)	Loss 0.4502 (0.4525)	Prec@1 87.500 (83.541)	Prec@5 96.875 (98.648)
Epoch: [7][1080/3789], lr: 0.00100	Time 2.777 (3.370)	Data 1.974 (2.572)	Loss 0.5515 (0.4524)	Prec@1 78.125 (83.525)	Prec@5 96.875 (98.647)
Epoch: [7][1100/3789], lr: 0.00100	Time 3.955 (3.371)	Data 3.142 (2.573)	Loss 0.3469 (0.4507)	Prec@1 90.625 (83.580)	Prec@5 96.875 (98.663)
Epoch: [7][1120/3789], lr: 0.00100	Time 3.224 (3.370)	Data 2.442 (2.573)	Loss 0.6940 (0.4513)	Prec@1 68.750 (83.567)	Prec@5 96.875 (98.656)
Epoch: [7][1140/3789], lr: 0.00100	Time 3.373 (3.371)	Data 2.594 (2.573)	Loss 0.5088 (0.4523)	Prec@1 78.125 (83.515)	Prec@5 100.000 (98.644)
Epoch: [7][1160/3789], lr: 0.00100	Time 2.963 (3.370)	Data 2.186 (2.572)	Loss 0.4827 (0.4529)	Prec@1 81.250 (83.484)	Prec@5 100.000 (98.638)
Epoch: [7][1180/3789], lr: 0.00100	Time 3.795 (3.370)	Data 3.007 (2.573)	Loss 0.3745 (0.4533)	Prec@1 87.500 (83.494)	Prec@5 96.875 (98.637)
Epoch: [7][1200/3789], lr: 0.00100	Time 3.066 (3.370)	Data 2.294 (2.573)	Loss 0.4053 (0.4536)	Prec@1 84.375 (83.496)	Prec@5 100.000 (98.639)
Epoch: [7][1220/3789], lr: 0.00100	Time 3.106 (3.369)	Data 2.290 (2.572)	Loss 0.3093 (0.4536)	Prec@1 90.625 (83.523)	Prec@5 100.000 (98.644)
Epoch: [7][1240/3789], lr: 0.00100	Time 3.152 (3.371)	Data 2.348 (2.574)	Loss 0.7676 (0.4531)	Prec@1 71.875 (83.552)	Prec@5 100.000 (98.640)
Epoch: [7][1260/3789], lr: 0.00100	Time 3.017 (3.370)	Data 2.188 (2.573)	Loss 0.2698 (0.4523)	Prec@1 87.500 (83.575)	Prec@5 100.000 (98.644)
Epoch: [7][1280/3789], lr: 0.00100	Time 2.875 (3.370)	Data 2.101 (2.573)	Loss 0.2973 (0.4519)	Prec@1 84.375 (83.585)	Prec@5 100.000 (98.636)
Epoch: [7][1300/3789], lr: 0.00100	Time 3.204 (3.370)	Data 2.411 (2.573)	Loss 0.2229 (0.4514)	Prec@1 90.625 (83.606)	Prec@5 100.000 (98.643)
Epoch: [7][1320/3789], lr: 0.00100	Time 3.235 (3.370)	Data 2.443 (2.573)	Loss 0.2245 (0.4514)	Prec@1 93.750 (83.599)	Prec@5 100.000 (98.640)
Epoch: [7][1340/3789], lr: 0.00100	Time 3.150 (3.371)	Data 2.345 (2.574)	Loss 0.5694 (0.4520)	Prec@1 78.125 (83.566)	Prec@5 100.000 (98.644)
Epoch: [7][1360/3789], lr: 0.00100	Time 4.516 (3.373)	Data 3.691 (2.575)	Loss 0.6419 (0.4519)	Prec@1 75.000 (83.553)	Prec@5 100.000 (98.650)
Epoch: [7][1380/3789], lr: 0.00100	Time 3.125 (3.373)	Data 2.315 (2.575)	Loss 0.6888 (0.4523)	Prec@1 78.125 (83.554)	Prec@5 100.000 (98.649)
Epoch: [7][1400/3789], lr: 0.00100	Time 3.104 (3.372)	Data 2.336 (2.575)	Loss 0.4880 (0.4520)	Prec@1 84.375 (83.565)	Prec@5 100.000 (98.653)
Epoch: [7][1420/3789], lr: 0.00100	Time 2.729 (3.372)	Data 1.924 (2.575)	Loss 0.4012 (0.4529)	Prec@1 78.125 (83.539)	Prec@5 100.000 (98.650)
Epoch: [7][1440/3789], lr: 0.00100	Time 3.290 (3.372)	Data 2.501 (2.574)	Loss 0.4819 (0.4532)	Prec@1 78.125 (83.536)	Prec@5 100.000 (98.653)
Epoch: [7][1460/3789], lr: 0.00100	Time 3.251 (3.371)	Data 2.489 (2.574)	Loss 0.5168 (0.4530)	Prec@1 81.250 (83.530)	Prec@5 100.000 (98.659)
Epoch: [7][1480/3789], lr: 0.00100	Time 3.239 (3.373)	Data 2.443 (2.575)	Loss 0.5114 (0.4531)	Prec@1 78.125 (83.531)	Prec@5 96.875 (98.658)
